m.05wb1pv,Matt Bischoff,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05xf813,Justus Buchler,1914-01-01,1991-01-01,"",""
m.0695k1,Chris Perry,1981-12-27,2081-12-02,"",Datum umrtia nemusi byt spravny.
m.06kyfz,Bill DeWitt,1902-08-03,1982-03-04,"",""
m.06qcb4,Tom Craddick,1943-09-19,2043-08-25,"",Datum umrtia nemusi byt spravny.
m.076v2xx,R. Jebamani,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
g.122rv880,Angelo D'Alessandro,1926-04-17,2011-02-01,"",""
m.0105n_bb,Pablo Preciado,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0106f_1g,Alaysia Bradley,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010l1v8p,Simon Beins,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010lymkf,Jarlinson Pantano,1988-11-19,2088-10-25,"",Datum umrtia nemusi byt spravny.
m.010w03f8,Lily Taieb,2000-01-13,2099-12-19,"",Datum umrtia nemusi byt spravny.
m.01142lh7,Wayne Rigg,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0116l39t,Kyle Dubas,1986-01-01,2085-12-07,"",Datum umrtia nemusi byt spravny.
m.011byf8g,Jean-Marc Quere,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011ntk36,Adam Wann,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011x7k3l,Giovanni Romagnoli,1893-01-01,1976-01-01,"",""
m.0131jr36,Dennis Leston,1917-02-17,1981-10-07,"",""
m.0134y1v7,Yoshinobu Ota,1972-11-13,2072-10-19,"",Datum umrtia nemusi byt spravny.
m.01w68qp,Hartmut Priess,1942-08-19,2042-07-25,"",Datum umrtia nemusi byt spravny.
m.01w9zwc,Christina Gray,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0282v8g,Stephen Black,1980-04-05,2080-03-11,"",Datum umrtia nemusi byt spravny.
m.02_x0l,Joe D'Amato,1936-12-15,1999-01-23,"",""
m.02cqd1,Xu Zhimo,1897-01-15,1931-11-19,"",""
m.02qb83f,Joe Klink,1962-02-03,2062-01-09,"",Datum umrtia nemusi byt spravny.
m.02rwv9s,Salih Jaber,1985-10-24,2085-09-29,"",Datum umrtia nemusi byt spravny.
m.02vx_jf,Wilbur Marshall Urban,1873-01-01,1952-01-01,"",""
m.02z6_cy,Enrique González Pedrero,1930-01-01,2029-12-07,"",Datum umrtia nemusi byt spravny.
m.03nn07m,Boris Sokolov,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03qnyjj,Travis Binnion,1986-11-10,2086-10-16,"",Datum umrtia nemusi byt spravny.
m.03wskk5,Nick Akins,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wvb89,Daniel J Hirschfeld,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wwpgd,Robert J Zatta,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04645pp,Gebhard Müller,1900-04-17,1990-08-07,"",""
m.047p10z,Jonathan Lade,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04cyvyz,Jake Friend,1990-02-01,2090-01-07,"",Datum umrtia nemusi byt spravny.
m.04dm0fp,Pietro Ferrero Jr.,1963-09-11,2011-04-18,"",""
m.05cck6,Archebius,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05p8j0g,"Nicholas Joseph Walinski, Jr.",1920-11-29,1992-12-24,"",""
m.05y6pn5,Thomas L Jentz,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.06_ww13,Bertram Pollock,1863-01-01,1943-01-01,"",""
m.06jhgr,Georg Ferdinand Howaldt,1802-04-08,1883-01-19,"",""
g.11c3hvc9jt,Abdullahi Maje Karofi,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011cmr_q,Laura Bergmann,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011kts2t,Aaron Bohl,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011vlhnz,Donald R. Elliott,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.01vt3n2,Bronwyn Adams,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.01wr2jt,Dirk Riegner,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.01wr8l9,Buddy Blackman,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.01x0wsy,Stephen Cleobury,1948-12-31,2048-12-06,"",Datum umrtia nemusi byt spravny.
m.0284mqp,Jan Buzek,1874-03-27,1940-11-24,"",""
m.02q3yg5,Robert Bolling,1738-01-01,1775-01-01,"",""
m.02qt068,Jesse Fibiger,1978-04-04,2078-03-10,"",Datum umrtia nemusi byt spravny.
m.02rhhr8,Jenni Baird,1976-01-01,2075-12-07,"",Datum umrtia nemusi byt spravny.
m.02rkzwn,Melvin Clark George,1849-05-13,1933-02-22,"",""
m.03rjzr,Sviatoslav Olgovich,1064-01-25,1164-01-01,Datum narodenia nemusi byt spravny.,""
m.03wq57f,Ray Nicholas,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03ww207,Lance K Ishimoto,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04_0c2j,Ricci Greenwood,1973-08-08,2073-07-14,"",Datum umrtia nemusi byt spravny.
m.04f4_60,Altay Sarsenuly Amanzholov,1934-02-06,2034-01-12,"",Datum umrtia nemusi byt spravny.
m.04pq4b,Chris Higgins,1983-06-02,2083-05-08,"",Datum umrtia nemusi byt spravny.
m.04w1sc1,Chris Enochs,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04zyxxf,Christina Chan,1987-04-25,2087-03-31,"",Datum umrtia nemusi byt spravny.
m.056412,Claudia Gonson,1968-04-05,2068-03-11,"",Datum umrtia nemusi byt spravny.
m.05p78zm,William H. Walls,1932-01-01,2031-12-07,"",Datum umrtia nemusi byt spravny.
m.05wxjp8,David Cohen,1943-01-01,2042-12-07,"",Datum umrtia nemusi byt spravny.
m.05xzs9z,F. J. Gould,1936-01-01,2035-12-07,"",Datum umrtia nemusi byt spravny.
m.065_0m6,Margaret Waring,1887-11-14,1968-01-01,"",""
m.07hwbt,Regis Magyar,1949-05-25,2049-04-30,"",Datum umrtia nemusi byt spravny.
m.07ldk4,Bobby Simmons,1980-06-02,2080-05-08,"",Datum umrtia nemusi byt spravny.
m.07p0hy,Karl Bermingham,1985-10-06,2085-09-11,"",Datum umrtia nemusi byt spravny.
m.07r8t7,John Lambie,1868-12-18,1923-12-26,"",""
m.07vnr1s,James W. Wilson,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
g.1z2v7vhry,Praptpadol Suwanbang,1969-07-09,2069-06-14,"",Datum umrtia nemusi byt spravny.
m.010bvkc6,Yûka Aiuchi,1986-02-23,2086-01-29,"",Datum umrtia nemusi byt spravny.
m.010r1gqg,Felix Colgrave,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0116232c,Jan Melzer,1969-02-11,2069-01-17,"",Datum umrtia nemusi byt spravny.
m.011f98hc,Albin Weidenbladh,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011jh74g,Joann Jensen Beutel,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0125y8rn,Art Atkinson,1878-04-02,1943-08-07,"",""
m.02qh8wx,Constantin Enache,1928-07-04,2028-06-09,"",Datum umrtia nemusi byt spravny.
m.02qzgfz,R. Laird Harris,1911-03-10,2008-04-25,"",""
m.02w3l2k,Reinhard Lauck,1946-09-16,1997-10-22,"",""
m.036skp,John Batman,1801-01-21,1839-05-06,"",""
m.03hj1rl,Gérard Gili,1952-08-07,2052-07-13,"",Datum umrtia nemusi byt spravny.
m.03wpt66,Steven Q Devinck,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wq5dx,Manian Ramesh,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wq9n6,James E Mcerlane,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wsk70,David G Weselcouch,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03xmxbc,KMC,1971-01-05,2070-12-11,"",Datum umrtia nemusi byt spravny.
m.04crwkj,Wu Ji,1978-08-14,2078-07-20,"",Datum umrtia nemusi byt spravny.
m.04fllrc,Murray Blum,1917-02-02,1989-04-02,"",""
m.04lgm_s,John C. Austin,1870-02-13,1963-09-03,"",""
m.04myt00,Laura M. Brotherson,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.051g1t,William Gallas,1977-08-17,2077-07-23,"",Datum umrtia nemusi byt spravny.
m.0523z53,Thomas Möllenkamp,1961-10-07,2061-09-12,"",Datum umrtia nemusi byt spravny.
m.05f3snj,Nick Tarry,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05psjcy,Lotta Olin,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05qdj4s,C. B. Colby,1904-09-07,1977-10-31,"",""
m.05s_127,Gene DeWeese,1934-01-31,2012-03-19,"",""
m.05zpb7n,Odd Blomdal,1927-01-30,2027-01-05,"",Datum umrtia nemusi byt spravny.
m.07bspn,Mike Smith,1970-07-16,2070-06-21,"",Datum umrtia nemusi byt spravny.
m.07bxz4m,Frances Insua,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.07k9pt8,Noah Kadner,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.07kg27w,Phil Devaney,1969-02-12,2069-01-18,"",Datum umrtia nemusi byt spravny.
g.11vjpcw91,Margit Schaumäker,1925-05-12,2025-04-17,"",Datum umrtia nemusi byt spravny.
g.1z2crvw7j,Leros Pittoni,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010q5kgt,Vusi Zondi,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010w2qgd,Nacho Retally,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0114fdpy,Gonzalo Piermateri,1995-05-06,2095-04-11,"",Datum umrtia nemusi byt spravny.
m.011f3lx_,Tia Kalenius,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011m0hpd,Aleš Jedonek,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.01d99h,Catherine of Braganza,1638-11-25,1705-12-31,"",""
m.0276912,Zehra Nigah,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.027qxr_,Jack Drummond,1891-01-12,1952-08-01,"",""
m.0288sby,Ori Uzan,1978-12-27,2078-12-02,"",Datum umrtia nemusi byt spravny.
m.02qygyl,Steven Gregory,1987-03-19,2087-02-22,"",Datum umrtia nemusi byt spravny.
m.02r5h56,Charles W. Sexton,1891-01-25,1991-01-01,Datum narodenia nemusi byt spravny.,""
m.02rzh2p,Cyrus Forough,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02s11v,Isaac Hayward,1884-11-17,1976-01-03,"",""
m.02xb23y,Magnus Bahne,1979-03-15,2079-02-18,"",Datum umrtia nemusi byt spravny.
m.02z1lwc,Raffaele Sansone,1910-09-20,1994-09-11,"",""
m.03c87f0,Jordan Murch,1989-09-15,2089-08-21,"",Datum umrtia nemusi byt spravny.
m.03cv67g,Birnur Garland,1976-08-27,2076-08-02,"",Datum umrtia nemusi byt spravny.
m.03m7kww,Mia Mckenna-Bruce,1997-07-03,2097-06-08,"",Datum umrtia nemusi byt spravny.
m.03wqn5t,George W Hale,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0411bpp,Francesc Layret,1880-07-10,1920-11-30,"",""
m.04j634k,Debbie Kneen Heagen,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04q7drv,Bill Reinhold,1955-03-18,2055-02-21,"",Datum umrtia nemusi byt spravny.
m.04y9p26,George Godkin,1860-06-04,1919-04-01,"",""
m.052kpsf,Sandrine Attard,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.058wc0,Thomas McQuesten,1882-06-30,1948-01-13,"",""
m.05cx43p,Chase Buford,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05y24lk,David A. Morrison,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.068cbw,Kareem Campbell,1973-11-14,2073-10-20,"",Datum umrtia nemusi byt spravny.
m.06pd2lk,Andrés Berumen,1971-04-05,2071-03-11,"",Datum umrtia nemusi byt spravny.
m.07nyz0,Rob Rush,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0848yr,Walter W. Winans,1852-04-05,1920-08-12,"",""
g.122vrdwg,Yelena Aminova,1949-12-29,2049-12-04,"",Datum umrtia nemusi byt spravny.
g.1234t00c,Gerhard Trampusch,1978-08-11,2078-07-17,"",Datum umrtia nemusi byt spravny.
m.010bbnds,Dan Azzi,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010qblxs,Delphine Cheverry,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010qq08p,Mirza Mahdi Ashtiani,1888-01-01,1952-01-01,"",""
m.0115bh93,Sunil Xavier,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0115tq9p,S. T. Vendan,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011kyfty,Emilio Cecchi,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.012n8m0z,Alessandro Messina,1969-01-01,2068-12-07,"",Datum umrtia nemusi byt spravny.
m.012w5c3p,Mohammed Benkhemassa,1993-06-28,2093-06-03,"",Datum umrtia nemusi byt spravny.
m.01w2bpt,Artis Orubs,1983-05-04,2083-04-09,"",Datum umrtia nemusi byt spravny.
m.0282007,Mutō Kiichi,1838-01-01,1902-01-01,"",""
m.02hh2w8,Peter D. Gordon,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02k7754,Edgar Masri,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02qvz34,Madre Hill,1976-01-02,2075-12-08,"",Datum umrtia nemusi byt spravny.
m.02xr_b,Zutty Singleton,1898-05-14,1975-07-14,"",""
m.03d338p,Paula Haapakoski,1977-02-03,2077-01-09,"",Datum umrtia nemusi byt spravny.
m.03nr9xx,Gerald L. Endl,1915-08-20,1944-07-11,"",""
m.03qh3m9,Billy Drake,1917-12-20,2011-08-28,"",""
m.03wp4qk,Charles P Cooley,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wrdjs,Bruce L. Hartman,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wt91j,Norman R Proulx,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.055ml5,Kenneth Pomeranz,1958-11-04,2058-10-10,"",Datum umrtia nemusi byt spravny.
m.05crs48,Jack Wooten,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05whv25,Art Michaels,1948-01-01,2047-12-07,"",Datum umrtia nemusi byt spravny.
m.05x6k7f,James R. Chiles,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05x8bfz,John Campbell,1933-01-01,2032-12-07,"",Datum umrtia nemusi byt spravny.
m.064jstr,"Sir James Erskine, 6th Baronet",-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.06w73mr,Rafael Harutyunyan,1992-06-08,2092-05-14,"",Datum umrtia nemusi byt spravny.
m.07ksvwm,Stéphan Martens,1931-12-15,2031-11-20,"",Datum umrtia nemusi byt spravny.
m.07s9z36,Thomas Otho Travers,1785-09-25,1844-07-09,"",""
m.07ykqsx,Charles Minogue,2007-01-01,2106-12-08,"",Datum umrtia nemusi byt spravny.
m.010r48ky,Muruganji,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0111gr8d,John Rosewarne,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011kxwkc,Alfred Luna,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011lvcmt,Heath Adams,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.012gbg_m,Bruno Kettels,1989-01-01,2088-12-07,"",Datum umrtia nemusi byt spravny.
m.0282nbt,Glenn Holland,1918-01-01,2002-01-01,"",""
m.02plrl0,Takenaka Shigeharu,1544-09-27,1579-01-01,"",""
m.02prygc,Ger Brady,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02pxk8w,"William Hare, 1st Earl of Listowel",1751-09-01,1837-07-13,"",""
m.03c185x,Fiona Balfour,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03gqt14,Jan Wohlschlag,1958-07-14,2058-06-19,"",Datum umrtia nemusi byt spravny.
m.03j6by,"John Grigg, 2nd Baron Altrincham",1924-04-15,2001-12-31,"",""
m.03sz4v,Erika Harold,1980-02-20,2080-01-26,"",Datum umrtia nemusi byt spravny.
m.03wpyjh,Lawrence A Kenyon,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04137pz,Johan Teterisa,1961-01-01,2060-12-07,"",Datum umrtia nemusi byt spravny.
m.048tz0,J. D. Souther,1945-11-02,2045-10-08,"",Datum umrtia nemusi byt spravny.
m.04mth5c,Sara de Roo,1970-12-10,2070-11-15,"",Datum umrtia nemusi byt spravny.
m.04q0zyk,"William Louis, Prince of Anhalt-Harzgerode",1643-08-18,1709-10-14,"",""
m.055708w,Alex Vieira,1971-12-28,2071-12-03,"",Datum umrtia nemusi byt spravny.
m.056mbht,Richard Hardinge,1593-01-01,1692-12-07,"",Datum umrtia nemusi byt spravny.
m.05s0t2,John Elliot,1914-05-07,1972-01-03,"",""
m.05ylmfr,William Henry Matthews,1919-01-01,2018-12-07,"",Datum umrtia nemusi byt spravny.
m.065ghl,Kenneth Carpenter,1949-09-21,2049-08-27,"",Datum umrtia nemusi byt spravny.
m.06zklw7,Ante Grgurević,1975-08-13,2075-07-19,"",Datum umrtia nemusi byt spravny.
m.07jn5f,Vasily Karatygin,1802-01-01,1853-01-01,"",""
m.07s615b,Willem van der Vliet,1584-01-01,1642-12-06,"",""
g.11bc14t09w,Clemuel Ricketts \Clement\ Woodin,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010wyd20,Sam Moree,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010zntpq,Judy Pasierbowicz,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011qztt3,Jandayra Alves Santos Clementino,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011sq1q4,Roald Woods,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.012fs4,Yves Saint Laurent,1936-08-01,2008-06-01,"",""
m.01rcb_,Kazuo Umezu,1936-08-03,2036-07-09,"",Datum umrtia nemusi byt spravny.
m.025w445,Jimmy Kauleza,1977-09-16,2077-08-22,"",Datum umrtia nemusi byt spravny.
m.025yzg_,Aida Shanayeva,1986-04-22,2086-03-28,"",Datum umrtia nemusi byt spravny.
m.0278tm5,Dave Currey,1954-05-13,2054-04-18,"",Datum umrtia nemusi byt spravny.
m.02pgycx,Karen Mayo-Chandler,1958-04-18,2006-07-11,"",""
m.03b_nkb,Steven Rushton,1987-10-30,2087-10-05,"",Datum umrtia nemusi byt spravny.
m.03bybg7,Yoshiko Sakurai,1945-10-10,2045-09-15,"",Datum umrtia nemusi byt spravny.
m.03d40sw,K. B. Quinan,1878-07-03,1948-01-26,"",""
m.03f2g28,Peter Barley,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wsmqf,Scott Michael Wood,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03y7rcq,Josh Carter,1986-11-20,2086-10-26,"",Datum umrtia nemusi byt spravny.
m.03ykh9q,Deborah F. Stanley,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.043r21g,Mary Kay Magistad,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04jhf51,Charles Rochon,1673-01-01,1733-01-01,"",""
m.05h4j1,Yuri Baiborodov,1986-04-12,2086-03-18,"",Datum umrtia nemusi byt spravny.
m.05kh1gr,Marina Emelianenko,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05p2y9q,Mark Steven Davis,1962-01-01,2061-12-07,"",Datum umrtia nemusi byt spravny.
m.05xy_2r,Brian Hollingsworth,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.06qv5_z,John Hobbs,1956-11-11,2056-10-17,"",Datum umrtia nemusi byt spravny.
m.07b5vr,Rachel Friend,1970-01-08,2069-12-14,"",Datum umrtia nemusi byt spravny.
m.07sm7s,Steven Pienaar,1982-03-17,2082-02-20,"",Datum umrtia nemusi byt spravny.
m.0101r5tv,Deepak Pal,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0107f4bp,Marek Lewicki,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010p8fjg,Anna Pettersson,1978-12-30,2078-12-05,"",Datum umrtia nemusi byt spravny.
m.010w09wl,Thaïs Alessandrin,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.01147dgq,Chin Hung Fan,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011c6p_x,Günter Luther,1922-03-17,1997-05-31,"",""
m.011cn713,Axel Sautron,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.012w4kll,Edvard Delorenco,1921-01-31,2021-01-06,"",Datum umrtia nemusi byt spravny.
m.0268k8d,Masaaki Sawanobori,1970-01-12,2069-12-18,"",Datum umrtia nemusi byt spravny.
m.028193k,Adam O. Brown,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02rflr2,Daniel James,1848-01-13,1920-03-11,"",""
m.02w46xg,John Gray,1877-08-05,1952-07-17,"",""
m.03_0yq,Greg Iles,1960-01-01,2059-12-07,"",Datum umrtia nemusi byt spravny.
m.03c9_y6,Melvin Bullitt,1984-11-13,2084-10-19,"",Datum umrtia nemusi byt spravny.
m.03d4_j3,Lynn DeJac,1914-01-26,2014-01-01,Datum narodenia nemusi byt spravny.,""
m.03h2mm9,Bovar Karim,1984-05-04,2084-04-09,"",Datum umrtia nemusi byt spravny.
m.03j1hn3,Vera Daucher,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wb2d9,Rocko Schamoni,1966-05-08,2066-04-13,"",Datum umrtia nemusi byt spravny.
m.03wvb0z,Stephen Carl Akerfeldt,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wvhls,Ben S Landress,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.049fj_t,Shaun Southern,1967-05-07,2067-04-12,"",Datum umrtia nemusi byt spravny.
m.04bgh6,John Toshack,1949-03-22,2049-02-25,"",Datum umrtia nemusi byt spravny.
m.04g114j,Carey Burtt,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04q4yq,Mac Raboy,1914-04-17,1967-12-12,"",""
m.051bcgc,W. Craig Carter,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05qfwj3,Dwina Murphy-Gibb,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05zn371,Lester Lane,1932-03-06,1973-09-05,"",""
m.064l6hd,Derek Farr,1912-02-07,1986-03-22,"",""
m.079cyc,Ken Stacey,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0827js,Constantine Mavrocordatos,1711-02-27,1769-11-23,"",""
g.120lqcnl,Michael Wollitz,1961-03-28,2061-03-03,"",Datum umrtia nemusi byt spravny.
g.122z2gvf,Heinrich Augustin,1937-10-30,2037-10-05,"",Datum umrtia nemusi byt spravny.
m.010dx8jb,Tammy Taylor,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0111hdvd,Sofya Kutikova,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0114srnf,Sasha Huckstepp,1973-01-01,2072-12-07,"",Datum umrtia nemusi byt spravny.
m.011cmh2j,Eiji Mitsuzono,1968-04-14,2068-03-20,"",Datum umrtia nemusi byt spravny.
m.011cs4l7,Frizzi Maniglio,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011mb0l9,Aaron Courville,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011qh9k8,Ivano Mazzucchi,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011t2tl7,Joe Keum Hwa,1970-01-01,2069-12-07,"",Datum umrtia nemusi byt spravny.
m.012ps61_,Charles Haly,1816-04-11,1892-08-26,"",""
m.0139yg_x,Anton Fedyushkin,1997-06-21,2097-05-27,"",Datum umrtia nemusi byt spravny.
m.0167xk,Al Sharpton,1954-10-03,2054-09-08,"",Datum umrtia nemusi byt spravny.
m.01mn5kd,Phil Vassar,1964-05-28,2064-05-03,"",Datum umrtia nemusi byt spravny.
m.01q4x8,Camilla Collett,1813-01-23,1895-03-06,"",""
